JDK,GC_OPTS,VM_OPTS,PROG_OPTS,BINDING,DATA,RunTimestamp,Class,MedianRuntimeMs,Checksum,PerfRuntimeMs,JfrRuntimeMs,Instructions,Cycles,Branches,BranchMisses,L1Misses,LLCMisses,PageFaults,TaskClock,ContextSwitches,CpuMigrations,IPC,SecElapsed,SecUser,SecSys,GcPauseMs,AllocatedBytes,JitCompilationMs
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC101_ParseFrom65_VOID,3321,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3360,3617,26742019903,12102790817,4981552130,155179861,323506936,45154173,9798,3629900350,587,19,2.21,3.48,3.36,0.29,0,16659824,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC105_ParseTemp_95,3493,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3604,3511,26365814825,12339585445,4862486435,155386189,327493455,47840393,9823,3893869663,633,29,2.14,3.73,3.61,0.30,0,16656048,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC106_ParseTemp_105,3391,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3448,3428,27240047864,12055065488,5017381783,151676374,322693262,46143068,9764,3714899309,588,32,2.26,3.57,3.45,0.28,0,16660416,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC107_ParseTemp,3430,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3425,3532,27928152309,12391446631,5352046654,156505120,325365993,47785451,9836,3706313630,557,28,2.25,3.55,3.46,0.27,0,16660592,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC110_EqualsCitySplit,3511,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3475,3813,26215702374,12285588439,4839744060,156016497,326797438,45561063,9752,3753431410,587,28,2.13,3.60,3.49,0.28,0,16660848,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC111_EqualsCitySplit_Reverse,3547,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3606,3959,27192350598,12648915283,5044004469,156778796,326383789,43276578,9827,3881294825,580,24,2.15,3.73,3.62,0.28,0,16660592,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC112_EqualsCityMismatch,0,ERROR,0,0,196088676,291637965,41486726,2756083,4906762,5321417,6576,84641281,173,17,0.67,0.11,0.04,0.06,0,16656960,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC113_EqualsCityMismatchSimple,0,ERROR,0,0,196815464,303274337,40990733,2823185,5210981,4921058,6576,109269086,157,11,0.65,0.13,0.06,0.09,0,16660480,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC010_NoStream,32358,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,33496,34392,233776556361,100652976069,52814500696,332712229,1682370769,420315370,325372,34537017734,3603,767,2.32,33.76,32.76,1.93,62,16663640,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC012_SplitRemoved,27743,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,25530,26769,175242956865,79317710941,38794366563,393577504,1485583439,316205001,325006,26239168355,3049,535,2.21,25.79,24.71,1.69,50,16662856,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC014_NewParseDouble,18184,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,19056,19354,138471590266,59179486928,29675969727,267856435,1380482458,266085849,325390,19714085945,2639,504,2.34,19.32,18.20,1.67,43,16660872,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC015_ParseDoubleSimpler1,18244,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,17231,20832,136585633852,56148398593,29246549339,264037435,1386620991,265968813,325881,17952506303,2786,342,2.43,17.52,16.47,1.65,56,16660016,102
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC016_NoExtraString,20125,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,23916,21538,130170212296,57663574647,27900279574,281274947,1321770753,297932224,324942,24249688731,3706,476,2.26,24.25,22.23,2.20,42,16662352,420
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC017_ParseDoubleSimpler2,20007,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,21596,20902,128031769888,57498059585,27265033047,272305689,1292165622,255537340,324911,22324758284,2436,463,2.23,21.94,20.52,2.01,49,16657840,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC020_IntegerValue,17988,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,16391,18677,123590916282,54486108582,27731249444,271085831,1255148598,223559563,326236,17016207358,2368,333,2.27,16.66,15.70,1.48,40,16657928,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC021_LooplessParsing,16063,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,16199,17246,118894244644,50024017988,25602406582,277247340,1258805542,226407577,326005,16890428377,2278,379,2.38,16.50,15.43,1.64,38,16658424,113
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC022_LooplessParsing2,16293,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,15690,17585,117481479217,50160013842,25622850744,278929057,1257869742,214178688,326806,16384822223,2369,314,2.34,16.00,14.89,1.69,37,16658088,465
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC025_MutateData,18079,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,20544,16826,114599293802,45418911885,25451825257,278894753,1007097543,173877581,326017,21277816559,2069,342,2.52,20.85,19.46,2.01,28,16653392,125
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC027_SizedMap,16950,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,15920,16095,114699031505,45744364717,25346082117,262878298,1022921239,151960339,325888,16859025980,2015,271,2.51,16.30,15.25,1.83,31,16659712,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC030_OpenMap,16915,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,17165,13305,114588803624,43182590472,25192482068,259843564,1012333790,134972109,324780,17737277471,1965,226,2.65,17.43,15.93,1.96,25,16655648,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC031_OpenMapLessCasting,13045,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12960,14187,113042697643,42143084331,25172355431,256798804,1008664340,126016714,324843,13507379835,1877,203,2.68,13.23,12.20,1.47,27,16656288,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC033_SimplerLambda,13962,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,17094,12356,110763858939,42481873210,24365475600,271898822,1048895552,153534974,327131,17894194750,2067,333,2.61,17.38,16.24,1.81,29,16657880,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC035_NoLambda,11562,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12156,12042,105174973102,40624441654,23885558146,261790041,1427886890,125303640,326010,12743606444,1752,201,2.59,12.41,11.43,1.48,22,16615328,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC036_TurnedIfs,11777,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11650,12089,105722576087,39641587084,24007529797,262284569,978683404,121300139,327286,12230990887,1794,197,2.67,11.92,10.87,1.53,23,16661496,110
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC037_LessNullChecks,11755,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,11797,11800,105458306203,38860877374,23882258532,262864320,975691536,116624909,326246,12378248898,1797,239,2.71,12.05,11.12,1.41,23,16661520,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC040_ASetIsGoodEnough,11635,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,16007,11792,104700763033,40505005793,23648636914,267340763,929774382,130473646,328001,16870622321,1778,243,2.58,16.28,15.14,1.89,22,16661336,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC041_DirectUpdate,11867,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12007,12088,104826800607,39469045246,23659859152,259458256,901298601,114983349,325829,12565970925,1704,188,2.66,12.29,11.18,1.55,24,16661224,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC042_NoSplittedString,12439,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12745,12645,120046591486,41677263454,26456666430,265166600,802314320,105964932,324766,13238917997,1474,122,2.88,13.02,11.95,1.46,15,16661464,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC045_KeepChars,12148,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12346,14492,121021600330,40733279953,26444259536,263534800,788631754,93201590,325776,12849748579,1373,132,2.97,12.61,11.43,1.58,16,16660856,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC047_IntOnly,11989,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,16125,13823,121240563766,40671863236,26453302805,264633096,764815042,99736916,325997,16704592817,1490,150,2.98,16.38,15.13,1.73,17,16658160,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC048_ImprovedStringHandling,11966,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12027,12116,120328728687,39867228858,26400928239,260086528,759539190,86536816,324703,12500728114,1369,134,3.02,12.27,11.18,1.47,15,16658208,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC049_ManualMinMax,11920,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,12249,12106,120950102910,40452199418,26613945827,265396688,777254683,97893003,325737,12831512181,1523,139,2.99,12.53,11.56,1.45,15,16661400,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC050_LargerSet,12172,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,13887,11786,120739649215,40402563883,26604488862,254780657,816205801,102681461,325925,14425610322,1434,113,2.99,14.15,12.90,1.69,14,16661288,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC060_ReadingBytes,16982,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,17076,18030,117897651691,60849192900,26307428402,203030142,375673060,43593205,10167,17357596600,820,36,1.94,17.22,16.89,0.49,0,16658608,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC061_RandomAccessFile,5995,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5972,6189,51430667807,20101159050,9748605865,191192301,337420765,36469413,11124,6290655731,587,23,2.56,6.10,5.83,0.49,0,16651424,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC063_OneAddLess,6127,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,6169,6208,51886198521,20326606249,9756371833,198283525,332735590,34863360,11142,6502172379,573,21,2.55,6.29,6.03,0.49,0,16661064,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC065_OneLoopLess,5765,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5158,5195,42694358579,17511456027,7557458126,171088897,324906584,34331336,10419,5452665466,549,22,2.44,5.28,4.99,0.49,0,16657440,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC067_ParseDifferently,5537,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5541,5766,47800312796,19265313319,8333619236,167419465,329309790,36268834,11982,5874084732,678,17,2.48,5.67,5.44,0.45,0,16660448,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC068_InlineParsing,5225,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5033,5338,43013767657,17425079049,7740438163,169656793,323926314,33075904,11352,5357698422,581,18,2.47,5.16,4.89,0.49,0,16661136,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC069_InlineParsing_65,5897,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5276,5164,43472179447,17901622560,7690603899,179017257,336329487,37115497,11269,5626114202,576,24,2.43,5.41,5.13,0.51,0,16658720,207
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC070_EqualsCity,5032,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5124,5159,43741789002,17573039597,8044744712,179858767,335950081,34708598,11325,5456248283,569,28,2.49,5.25,4.98,0.50,0,16657544,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC072_ReadDirectNotViaBuffer,4319,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4253,4410,37911449463,15020849534,6442009847,181387045,330137181,32857681,9768,4543245785,581,29,2.52,4.38,4.07,0.49,0,16660792,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC075_LargeByteBuffer,4167,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4083,4233,37066957717,13812903965,6249395800,165272446,326271038,38649120,9768,4331802486,591,27,2.68,4.22,4.06,0.29,0,16660736,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC077_LessAdditions,4214,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4145,4252,39651940801,13880330190,6558438570,164055924,328755326,38926164,9676,4401591249,536,25,2.86,4.28,4.14,0.28,0,16661040,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC078_CalculateEarlier,4095,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4041,4142,39518944172,13728300753,6556678429,163983719,321090965,40571338,9819,4313581397,589,41,2.88,4.20,4.01,0.33,0,16658528,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC079_RunWithoutByteBuffer,3931,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3959,4039,37264028555,13070953662,6043756189,159555018,323903272,41453446,9707,4220535942,620,23,2.85,4.10,3.93,0.31,0,16652112,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC080_JDKArrayUtils,4184,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4282,4108,33839512357,14203018055,6180393828,167381829,328211346,41168758,9931,4558989778,574,23,2.38,4.41,4.29,0.29,0,16657176,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC081_LoopUnroll,4126,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5075,4255,31524342805,13287443427,5977354748,160232085,323161146,46249238,9955,5440153848,583,19,2.37,5.25,5.15,0.32,0,16654200,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC082_VectorSearchOnlyForLargeArray,3688,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3755,3793,30066238878,12858632833,5328016744,157392759,316523532,44434961,8637,4039459960,579,25,2.34,3.89,3.77,0.29,0,16660336,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC083_MainLoop,3763,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3809,3871,29819277600,12747842109,5427810941,153477102,321161407,44741530,9635,4078962608,598,29,2.34,3.94,3.82,0.28,0,16656912,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC090_MemorySegment_VOID,4644,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4776,4663,41893458529,15903058488,7287052367,178857365,229864590,31037944,30781,5090822041,557,25,2.63,4.90,4.83,0.28,0,16661168,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC091_Reviewed83,3575,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3607,3642,26468991924,12425140650,4877856318,154309515,323491949,45118929,9780,3871109438,636,16,2.13,3.72,3.62,0.27,0,16652520,218
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC092_ParseIntegerLessBranches_VOID,3657,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3630,3839,27725191167,12265242885,5082987191,153830796,316406524,45581085,9782,3899822453,581,24,2.26,3.75,3.65,0.27,0,16660992,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260510-002939,org.onebrc.again26.BRC093_ParseIntegerLessCode_VOID,3550,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3536,3647,26384812135,12125877266,4874383492,155460261,325652092,45905963,9790,3802371178,648,29,2.18,3.65,3.57,0.25,0,16659320,0
